region_title;rank;rank;subject;questions;share
Республика Мордовия;7;7;Возврат или зачет излишне уплаченных или излишне взысканных сумм налогов, сборов, взносов, пеней и штрафов;50;0.022614201718679
Республика Мордовия;8;8;Актуализация сведений об объектах налогообложения;49;0.022161917684306
Республика Мордовия;9;9;Госпошлины;48;0.021709633649932
Республика Мордовия;10;10;Транспортный налог;44;0.019900497512438
Республика Саха (Якутия);1;1;Налог на доходы физических лиц;553;0.054839349464498
Республика Саха (Якутия);2;2;Налог на имущество;542;0.053748512495042
Республика Саха (Якутия);3;3;Транспортный налог;388;0.038476794922650
Республика Саха (Якутия);4;4;Учет налогоплательщиков. Получение и отказ от ИНН;280;0.027766759222531
Республика Саха (Якутия);5;5;Организация работы с налогоплательщиками;259;0.025684252280841
Республика Саха (Якутия);6;6;Просьбы об оказании финансовой помощи;248;0.024593415311384
Республика Саха (Якутия);7;7;Градостроительство. Архитектура и проектирование;242;0.023998413328044
Республика Саха (Якутия);8;8;Деятельность органов дознания и следствия;235;0.023304244347481
Республика Саха (Якутия);9;9;Задолженность но налогам, сборам и взносам в бюджеты государственных внебюджетных фондов;225;0.022312574375248
Республика Саха (Якутия);10;10;Социальное обеспечение, социальная поддержка и социальная помощь семьям, имеющим детей, в том числе многодетным семьям и одиноким родителям, гражданам пожилого возраста, гражданам, находящимся в трудной жизненной ситуации, малоимущим гражданам;220;0.021816739389131
Республика Северная Осетия - Алания;1;1;Поступление в образовательные организации;263;0.084756687077022
Республика Северная Осетия - Алания;2;2;Социальное обеспечение, социальная поддержка и социальная помощь семьям, имеющим детей, в том числе многодетным семьям и одиноким родителям, гражданам пожилого возраста, гражданам, находящимся в трудной жизненной ситуации, малоимущим гражданам;206;0.066387367064131
Республика Северная Осетия - Алания;3;3;Образование земельных участков (образование, раздел, выдел, объединение земельных участков). Возникновение прав на землю;160;0.051563003544956
Республика Северная Осетия - Алания;4;4;Улучшение жилищных условий, предоставление жилого помещения по договору социального найма гражданам, состоящим на учете в органе местного самоуправления в качестве нуждающихся в жилых помещениях;87;0.028037383177570
Республика Северная Осетия - Алания;5;5;Градостроительство. Архитектура и проектирование;83;0.026748308088946
Республика Северная Осетия - Алания;6;6;"Полномочия государственных органов и органов местного самоуправления в области земельных отношений, в том числе связанные с ""дальневосточным гектаром""";81;0.026103770544634
Республика Северная Осетия - Алания;7;7;Стипендии, материальная помощь и другие денежные выплаты обучающимся;71;0.022881082823074
Республика Северная Осетия - Алания;8;8;Арендные отношения в области землепользования;70;0.022558814050918
Республика Северная Осетия - Алания;9;9;Результаты рассмотрения обращения;69;0.022236545278762
Республика Северная Осетия - Алания;10;10;Налог на имущество;63;0.020302932645827
Республика Татарстан;1;1;Организация работы с налогоплательщиками;3710;0.138092756644085
Республика Татарстан;2;2;Налог на доходы физических лиц;1091;0.040608948112856
Республика Татарстан;3;3;Права и свободы человека и гражданина;1058;0.039380629792303
Республика Татарстан;4;4;Деятельность органов дознания и следствия;1036;0.038561750911933
Республика Татарстан;5;5;Государственная регистрация прав на недвижимое имущество и сделок с ним;851;0.031675723963374
Республика Татарстан;6;6;Налог на имущество;594;0.022109729769969
Республика Татарстан;7;7;Транспортный налог;563;0.020955854983995
Республика Татарстан;8;8;Вопросы возбуждения уголовных дел;560;0.020844189682126
Республика Татарстан;9;9;Возврат или зачет излишне уплаченных или излишне взысканных сумм налогов, сборов, взносов, пеней и штрафов;534;0.019876423732599
Республика Татарстан;10;10;Исполнение судебных решений;416;0.015484255192437
Республика Тыва;1;1;Рассмотрение в рамках уголовно-процессуального законодательства;75;0.036855036855037
Республика Тыва;2;2;Организация работы с налогоплательщиками;75;0.036855036855037
Республика Тыва;3;3;Трудоустройство. Безработица. Органы службы занятости. Государственные услуги в области содействия занятости населения;70;0.034398034398034
Республика Тыва;4;4;Работа медицинских учреждений и их сотрудников;54;0.026535626535627
Республика Тыва;5;5;Нехватка мест в дошкольных образовательных организациях Подвопрос: дошкольное образование;50;0.024570024570025
Республика Тыва;6;6;Нехватка мест в дошкольных образовательных организациях;42;0.020638820638821
Республика Тыва;7;7;Транспортный налог;40;0.019656019656020
Республика Тыва;8;8;Социально-экономическое развитие муниципальных образований Подвопрос: начальное общее образование;39;0.019164619164619
Республика Тыва;9;9;Исполнение судебных решений;39;0.019164619164619
Республика Тыва;10;10;Обеспечение жильем детей-сирот и детей, оставшихся без попечения родителей;38;0.018673218673219
Республика Хакасия;1;1;Организация работы с налогоплательщиками;140;0.047313281514025
Республика Хакасия;2;2;Налог на доходы физических лиц;108;0.036498817167962
Республика Хакасия;3;3;Возврат или зачет излишне уплаченных или излишне взысканных сумм налогов, сборов, взносов, пеней и штрафов;100;0.033795201081446
Республика Хакасия;4;4;Права и свободы человека и гражданина Подвопрос: за рубежом;93;0.031429537005745
Республика Хакасия;5;5;Вопросы возбуждения уголовных дел;82;0.027712064886786
Республика Хакасия;6;6;Арендные отношения в области землепользования;70;0.023656640757013
Республика Хакасия;7;7;Задолженность но налогам, сборам и взносам в бюджеты государственных внебюджетных фондов;68;0.022980736735384
Республика Хакасия;8;8;Деятельность судебных приставов;66;0.022304832713755
Республика Хакасия;9;9;Транспортный налог;61;0.020615072659682
Республика Хакасия;10;10;Коммунально-бытовое хозяйство и предоставление услуг в условиях рынка;59;0.019939168638053
Ростовская область;1;1;Налог на доходы физических лиц;1569;0.058616953711660
Ростовская область;2;2;Возврат или зачет излишне уплаченных или излишне взысканных сумм налогов, сборов, взносов, пеней и штрафов;1309;0.048903500579071
Ростовская область;3;3;Задолженность но налогам, сборам и взносам в бюджеты государственных внебюджетных фондов;1047;0.039115328576232
Ростовская область;4;4;Налог на имущество;773;0.028878843351889
Ростовская область;5;5;Доступ к персонифицированной информации о состоянии расчета с бюджетом;746;0.027870138603504
Ростовская область;6;6;Комплексное благоустройство;653;0.024395711136848
Ростовская область;7;7;Учет налогоплательщиков. Получение и отказ от ИНН;585;0.021855269548324
Ростовская область;8;8;Транспортный налог;518;0.019352187394927
Ростовская область;9;9;Организация работы с налогоплательщиками;507;0.018941233608548
Ростовская область;10;10;Коммунально-бытовое хозяйство и предоставление услуг в условиях рынка;488;0.018231404341166
Рязанская область;1;1;Возврат или зачет излишне уплаченных или излишне взысканных сумм налогов, сборов, взносов, пеней и штрафов;400;0.046663555762949
Рязанская область;2;2;Организация работы с налогоплательщиками;389;0.045380307979468
Рязанская область;3;3;Деятельность органов дознания и следствия;275;0.032081194587028
Рязанская область;4;4;Налог на имущество;263;0.030681287914139
Рязанская область;5;5;Налог на доходы физических лиц;248;0.028931404573028
Рязанская область;6;6;Комплексное благоустройство;231;0.026948203453103
Рязанская область;7;7;Транспортный налог;224;0.026131591227252
Рязанская область;8;8;Оплата жилищно-коммунальных услуг (ЖКХ), взносов в Фонд капитального ремонта;223;0.026014932337844
Рязанская область;9;9;Содержание общего имущества (канализация, вентиляция, кровля, ограждающие конструкции, инженерное оборудование, места общего пользования, придомовая территория);176;0.020531964535698
Рязанская область;10;10;Санитарно-эпидемиологическое благополучие населения;174;0.020298646756883
Самарская область;1;1;Организация работы с налогоплательщиками;3091;0.115490958003288
Самарская область;2;2;Налог на доходы физических лиц;1711;0.063929158571215
Самарская область;3;3;Содержание общего имущества (канализация, вентиляция, кровля, ограждающие конструкции, инженерное оборудование, места общего пользования, придомовая территория);1144;0.042743984456733
Самарская область;4;4;Налог на имущество;1072;0.040053803616799
Самарская область;5;5;Деятельность органов дознания и следствия;858;0.032057988342550
Самарская область;6;6;Права и свободы человека и гражданина;817;0.030526079808698
Самарская область;7;7;Возврат или зачет излишне уплаченных или излишне взысканных сумм налогов, сборов, взносов, пеней и штрафов;778;0.029068898520401
Самарская область;8;8;Транспортный налог;720;0.026901808399342
Самарская область;9;9;Актуализация сведений об объектах налогообложения;587;0.021932446570019
Самарская область;10;10;Задолженность но налогам, сборам и взносам в бюджеты государственных внебюджетных фондов;575;0.021484083096697
Саратовская область;1;1;Благоустройство и ремонт подъездных дорог, в том числе тротуаров;475;0.039136524676609
Саратовская область;2;2;Налог на доходы физических лиц;401;0.033039466095411
Саратовская область;3;3;Возврат или зачет излишне уплаченных или излишне взысканных сумм налогов, сборов, взносов, пеней и штрафов;395;0.032545109994233
Саратовская область;4;4;Транспортный налог;371;0.030567685589520
Саратовская область;5;5;Налог на имущество;358;0.029496580703634
Саратовская область;6;6;Учет налогоплательщиков. Получение и отказ от ИНН;335;0.027601548982450
Саратовская область;7;7;Перерасчет размеров пенсий Подвопрос: по старости;290;0.023893878223614
Саратовская область;8;8;Задолженность но налогам, сборам и взносам в бюджеты государственных внебюджетных фондов;288;0.023729092856554
Саратовская область;9;9;Актуализация сведений об объектах налогообложения;285;0.023481914805965
Саратовская область;10;10;Содержание общего имущества (канализация, вентиляция, кровля, ограждающие конструкции, инженерное оборудование, места общего пользования, придомовая территория);239;0.019691851363599
Сахалинская область;1;1;Организация работы с налогоплательщиками;1640;0.307865590388586
Сахалинская область;2;2;Права и свободы человека и гражданина;377;0.070771541205181
Сахалинская область;3;3;Задолженность но налогам, сборам и взносам в бюджеты государственных внебюджетных фондов;347;0.065139853576122
Сахалинская область;4;4;Государственные награды. Награды и почетные знаки субъекта Российской Федерации. Ведомственные награды. Награды органов местного самоуправления;300;0.056316876290595
Сахалинская область;5;5;Транспортный налог;185;0.034728740379200
Сахалинская область;6;6;Деятельность органов дознания и следствия;166;0.031162004880796
Сахалинская область;7;7;Земельный налог;106;0.019898629622677
Сахалинская область;8;8;Налог на имущество;87;0.016331894124273
Сахалинская область;9;9;Вопросы заемщиков и кредиторов;75;0.014079219072649
Сахалинская область;10;10;Вопросы возбуждения уголовных дел;73;0.013703773230711
Свердловская область;1;1;Градостроительство. Архитектура и проектирование;11809;0.204452985681885
Свердловская область;2;2;Налог на доходы физических лиц;5306;0.091864471337800
Свердловская область;3;3;Задолженность но налогам, сборам и взносам в бюджеты государственных внебюджетных фондов;2145;0.037137069547603
Свердловская область;4;4;Возврат или зачет излишне уплаченных или излишне взысканных сумм налогов, сборов, взносов, пеней и штрафов;1840;0.031856507210997
Свердловская область;5;5;Комплексное благоустройство;1626;0.028151456915805
Свердловская область;6;6;Налог на имущество;1558;0.026974151214529
Свердловская область;7;7;Организация работы с налогоплательщиками;1513;0.026195051853391
Свердловская область;8;8;Учет налогоплательщиков. Получение и отказ от ИНН;1277;0.022109108537198
Свердловская область;9;9;Транспортный налог;1253;0.021693588877924
Свердловская область;10;10;Содержание общего имущества (канализация, вентиляция, кровля, ограждающие конструкции, инженерное оборудование, места общего пользования, придомовая территория);885;0.015322287435724
Смоленская область;1;1;Организация работы с налогоплательщиками;919;0.130336122535811
Смоленская область;2;2;Налог на доходы физических лиц;344;0.048787406041696
Смоленская область;3;3;Возврат или зачет излишне уплаченных или излишне взысканных сумм налогов, сборов, взносов, пеней и штрафов;328;0.046518224365338
Смоленская область;4;4;Налогообложение малого бизнеса, специальных налоговых режимов;298;0.042263508722167
Смоленская область;5;5;Налог на имущество;195;0.027655651680613
Смоленская область;6;6;Права и свободы человека и гражданина;178;0.025244646149482
Смоленская область;7;7;Транспортный налог;151;0.021415402070628
Смоленская область;8;8;Деятельность органов дознания и следствия;148;0.020989930506311
Смоленская область;9;9;Реклама (за исключением рекламы в СМИ);140;0.019855339668132
Смоленская область;10;10;Уборка снега, опавших листьев, мусора и посторонних предметов;131;0.018578924975181
Ставропольский край;1;1;Игорный бизнес. Лотереи;1957;0.104456898852415
Ставропольский край;2;2;Организация работы с налогоплательщиками;1130;0.060314918601548
Ставропольский край;3;3;Деятельность органов дознания и следствия;1009;0.053856418468108
Ставропольский край;4;4;Налог на имущество;435;0.023218574859888
Ставропольский край;5;5;Деятельность судебных приставов;421;0.022471310381639
Ставропольский край;6;6;Результаты рассмотрения обращения;383;0.020443021083533
Ставропольский край;7;7;Транспортный налог;352;0.018788364024553
Ставропольский край;8;8;Комплексное благоустройство;295;0.015745930077395
Ставропольский край;9;9;Возврат или зачет излишне уплаченных или излишне взысканных сумм налогов, сборов, взносов, пеней и штрафов;293;0.015639178009074
Ставропольский край;10;10;Вопросы возбуждения уголовных дел;272;0.014518281291700
Тамбовская область;1;1;Возврат или зачет излишне уплаченных или излишне взысканных сумм налогов, сборов, взносов, пеней и штрафов;296;0.053497198626423
Тамбовская область;2;2;Налог на доходы физических лиц;282;0.050966925718417
Тамбовская область;3;3;Налог на имущество;248;0.044821977227544
Тамбовская область;4;4;Задолженность но налогам, сборам и взносам в бюджеты государственных внебюджетных фондов;226;0.040845834086391
Тамбовская область;5;5;Учет налогоплательщиков. Получение и отказ от ИНН;167;0.030182541116935
Тамбовская область;6;6;Деятельность органов дознания и следствия;143;0.025844930417495
Тамбовская область;7;7;Транспортный налог;119;0.021507319718055
Тамбовская область;8;8;Организация работы с налогоплательщиками;119;0.021507319718055
Тамбовская область;9;9;Актуализация сведений об объектах налогообложения;105;0.018977046810049
Тамбовская область;10;10;Содержание общего имущества (канализация, вентиляция, кровля, ограждающие конструкции, инженерное оборудование, места общего пользования, придомовая территория);103;0.018615579251762
Тверская область;1;1;Организация работы с налогоплательщиками;666;0.071697706965228
Тверская область;2;2;Налог на имущество;501;0.053934761545915
Тверская область;3;3;Транспортный налог;457;0.049197976100764
Тверская область;4;4;Возврат или зачет излишне уплаченных или излишне взысканных сумм налогов, сборов, взносов, пеней и штрафов;428;0.046076003875552
Тверская область;5;5;Налог на доходы физических лиц;417;0.044891807514264
Тверская область;6;6;Земельный налог;338;0.036387124555926
Тверская область;7;7;Задолженность но налогам, сборам и взносам в бюджеты государственных внебюджетных фондов;329;0.035418236623964
Тверская область;8;8;Права и свободы человека и гражданина;284;0.030573796964151
Тверская область;9;9;Комплексное благоустройство;261;0.028097750026914
Тверская область;10;10;Деятельность органов дознания и следствия;143;0.015394552696738
Томская область;1;1;Организация работы с налогоплательщиками;1209;0.113691931540342
Томская область;2;2;Комплексное благоустройство;323;0.030374271205567
Томская область;3;3;Деятельность органов дознания и следствия;306;0.028775625352642
Томская область;4;4;Налог на доходы физических лиц;270;0.025390257664096
Томская область;5;5;Содержание общего имущества (канализация, вентиляция, кровля, ограждающие конструкции, инженерное оборудование, места общего пользования, придомовая территория);256;0.024073725785217
Томская область;6;6;Налог на имущество;255;0.023979687793869
Томская область;7;7;Актуализация сведений об объектах налогообложения;252;0.023697573819823
Томская область;8;8;Деятельность судебных приставов;216;0.020312206131277
Томская область;9;9;Управляющие организации, товарищества собственников жилья и иные формы управления собственностью;202;0.018995674252398
Томская область;10;10;Учет налогоплательщиков. Получение и отказ от ИНН;200;0.018807598269701
Тульская область;1;1;Налог на доходы физических лиц;1021;0.076755375131559
Тульская область;2;2;Возврат или зачет излишне уплаченных или излишне взысканных сумм налогов, сборов, взносов, пеней и штрафов;779;0.058562622162081
Тульская область;3;3;Содержание общего имущества (канализация, вентиляция, кровля, ограждающие конструкции, инженерное оборудование, места общего пользования, придомовая территория);609;0.045782589084348
Тульская область;4;4;Комплексное благоустройство;578;0.043452112464291
Тульская область;5;5;Налогообложение малого бизнеса, специальных налоговых режимов;519;0.039016689219666
Тульская область;6;6;Задолженность но налогам, сборам и взносам в бюджеты государственных внебюджетных фондов;516;0.038791159224177
Тульская область;7;7;Контроль и надзор в налоговой сфере;365;0.027439482784544
Тульская область;8;8;Транспортный налог;348;0.026161479476770
Тульская область;9;9;Налог на имущество;326;0.024507592843181
Тульская область;10;10;Учет налогоплательщиков. Получение и отказ от ИНН;296;0.022252292888287
Тюменская область;1;1;Возврат или зачет излишне уплаченных или излишне взысканных сумм налогов, сборов, взносов, пеней и штрафов;1488;0.080358589404331
Тюменская область;2;2;Налог на доходы физических лиц;1209;0.065291353891019
Тюменская область;3;3;Содержание общего имущества (канализация, вентиляция, кровля, ограждающие конструкции, инженерное оборудование, места общего пользования, придомовая территория);999;0.053950423934763
Тюменская область;4;4;Актуализация сведений об объектах налогообложения;533;0.028784360317546
Тюменская область;5;5;Учет налогоплательщиков. Получение и отказ от ИНН;521;0.028136307177189
Тюменская область;6;6;Права и свободы человека и гражданина Подвопрос: за рубежом;425;0.022951882054328
Тюменская область;7;7;Задолженность но налогам, сборам и взносам в бюджеты государственных внебюджетных фондов;424;0.022897877625965
Тюменская область;8;8;Оказание услуг в электронной форме. Пользование информационными ресурсами;382;0.020629691634714
Тюменская область;9;9;Транспортный налог;341;0.018415510071826
Тюменская область;10;10;Комплексное благоустройство;280;0.015121239941675
Удмуртская Республика;1;1;Налог на доходы физических лиц;1078;0.113235294117647
Удмуртская Республика;2;2;Права и свободы человека и гражданина;629;0.066071428571429
Удмуртская Республика;3;3;Вопросы возбуждения уголовных дел;380;0.039915966386555
Удмуртская Республика;4;4;Исполнение судебных решений;336;0.035294117647059
Удмуртская Республика;5;5;Эксплуатация и ремонт государственного, муниципального и ведомственного жилищного фондов;320;0.033613445378151
Удмуртская Республика;6;6;Транспортный налог;307;0.032247899159664
Удмуртская Республика;7;7;Возврат или зачет излишне уплаченных или излишне взысканных сумм налогов, сборов, взносов, пеней и штрафов;300;0.031512605042017
Удмуртская Республика;8;8;Деятельность органов дознания и следствия;283;0.029726890756303
Удмуртская Республика;9;9;Комплексное благоустройство;260;0.027310924369748
Удмуртская Республика;10;10;Оказание услуг в электронной форме. Пользование информационными ресурсами;222;0.023319327731092
Ульяновская область;1;1;Организация работы с налогоплательщиками;935;0.101597305226557
Ульяновская область;2;2;Комплексное благоустройство;460;0.049983700967076
Ульяновская область;3;3;Возврат или зачет излишне уплаченных или излишне взысканных сумм налогов, сборов, взносов, пеней и штрафов;314;0.034119308921004
Ульяновская область;4;4;Налог на имущество;279;0.030316201238727
Ульяновская область;5;5;Деятельность органов дознания и следствия;275;0.029881560360752
Ульяновская область;6;6;Лекарственное обеспечение;237;0.025752472019993
Ульяновская область;7;7;Нарушение правил парковки автотранспорта, в том числе на внутридворовой территории и вне организованных автостоянок;195;0.021188742801260
Ульяновская область;8;8;Содержание общего имущества (канализация, вентиляция, кровля, ограждающие конструкции, инженерное оборудование, места общего пользования, придомовая территория);179;0.019450179289362
Ульяновская область;9;9;Права и свободы человека и гражданина;167;0.018146256655438
Ульяновская область;10;10;Уборка снега, опавших листьев, мусора и посторонних предметов;155;0.016842334021515
Хабаровский край;1;1;Содержание общего имущества (канализация, вентиляция, кровля, ограждающие конструкции, инженерное оборудование, места общего пользования, придомовая территория);1591;0.083455728073856
Хабаровский край;2;2;Организация работы с налогоплательщиками;809;0.042436005035669
Хабаровский край;3;3;Налог на доходы физических лиц;691;0.036246328157784
Хабаровский край;4;4;Права и свободы человека и гражданина;454;0.023814519513219
Хабаровский край;5;5;Налогообложение малого бизнеса, специальных налоговых режимов;443;0.023237515736467
Хабаровский край;6;6;Управляющие организации, товарищества собственников жилья и иные формы управления собственностью;413;0.021663869072598
Хабаровский край;7;7;Эксплуатация и ремонт государственного, муниципального и ведомственного жилищного фондов;403;0.021139320184641
Хабаровский край;8;8;Оплата жилищно-коммунальных услуг (ЖКХ), взносов в Фонд капитального ремонта;345;0.018096936634494
Хабаровский край;9;9;Деятельность органов дознания и следствия;339;0.017782207301721
Хабаровский край;10;10;Благоустройство и ремонт подъездных дорог, в том числе тротуаров;289;0.015159462861939
Ханты-Мансийский автономный округ - Югра;1;1;Организация работы с налогоплательщиками;1356;0.089759714039849
Ханты-Мансийский автономный округ - Югра;2;2;Налог на доходы физических лиц;1038;0.068709869596876
Ханты-Мансийский автономный округ - Югра;3;3;Налог на имущество;583;0.038591381478785
Ханты-Мансийский автономный округ - Югра;4;4;Актуализация сведений об объектах налогообложения;512;0.033891573442775
Ханты-Мансийский автономный округ - Югра;5;5;Государственные награды. Награды и почетные знаки субъекта Российской Федерации. Ведомственные награды. Награды органов местного самоуправления;509;0.033692990004634
Ханты-Мансийский автономный округ - Югра;6;6;Возврат или зачет излишне уплаченных или излишне взысканных сумм налогов, сборов, взносов, пеней и штрафов;500;0.033097239690210
Ханты-Мансийский автономный округ - Югра;7;7;Транспортный налог;496;0.032832461772688
Ханты-Мансийский автономный округ - Югра;8;8;Права и свободы человека и гражданина;358;0.023697623618190
Ханты-Мансийский автономный округ - Югра;9;9;Учет налогоплательщиков. Получение и отказ от ИНН;303;0.020056927252267
Ханты-Мансийский автономный округ - Югра;10;10;Задолженность но налогам, сборам и взносам в бюджеты государственных внебюджетных фондов;259;0.017144370159529
Челябинская область;1;1;Права и свободы человека и гражданина;2447;0.084519204200055
Челябинская область;2;2;Налог на доходы физических лиц;1956;0.067560099474993
Челябинская область;3;3;Возврат или зачет излишне уплаченных или излишне взысканных сумм налогов, сборов, взносов, пеней и штрафов;1934;0.066800221055540
Челябинская область;4;4;Задолженность но налогам, сборам и взносам в бюджеты государственных внебюджетных фондов;1011;0.034919867366676
Челябинская область;5;5;Деятельность органов дознания и следствия;895;0.030913235700470
Челябинская область;6;6;Эксплуатация и ремонт государственного, муниципального и ведомственного жилищного фондов;891;0.030775075987842
Челябинская область;7;7;Налог на имущество;806;0.027839182094501
Челябинская область;8;8;Транспортный налог;795;0.027459242884775
Челябинская область;9;9;Комплексное благоустройство;745;0.025732246476927
Челябинская область;10;10;Организация работы с налогоплательщиками;689;0.023798010500138
Чеченская Республика;1;1;Тарифы и льготы на бытовое услуги;171;0.096774193548387
Чеченская Республика;2;2;Улучшение жилищных условий, предоставление жилого помещения по договору социального найма гражданам, состоящим на учете в органе местного самоуправления в качестве нуждающихся в жилых помещениях;97;0.054895302773062
Чеченская Республика;3;3;Качество оказания услуг связи;65;0.036785512167516
Чеченская Республика;4;4;Правительственная связь и иные виды специальной связи. Фельдъегерская связь;60;0.033955857385399
Чеченская Республика;5;5;Прохождение военной службы по контракту, продление контракта, увольнение с военной службы, в том числе досрочное;55;0.031126202603282
Чеченская Республика;6;6;Тарифы на услуги связи. Оплата услуг связи;55;0.031126202603282
Чеченская Республика;7;7;Налог на имущество;54;0.030560271646859
Чеченская Республика;8;8;Организация работы с налогоплательщиками;52;0.029428409734012
Чеченская Республика;9;9;Просьбы об оказании финансовой помощи;51;0.028862478777589
Чеченская Республика;10;10;Действие (бездействие) при рассмотрении обращения;40;0.022637238256933
Чувашская Республика;1;1;Налог на доходы физических лиц;418;0.057886719290957
Чувашская Республика;2;2;Расходы федерального бюджета;258;0.035729123390112
Чувашская Республика;3;3;Учет налогоплательщиков. Получение и отказ от ИНН;254;0.035175183492591
Чувашская Республика;4;4;Содержание общего имущества (канализация, вентиляция, кровля, ограждающие конструкции, инженерное оборудование, места общего пользования, придомовая территория);235;0.032543968979366
Чувашская Республика;5;5;Оплата жилищно-коммунальных услуг (ЖКХ), взносов в Фонд капитального ремонта;212;0.029358814568619
Чувашская Республика;6;6;Актуализация сведений об объектах налогообложения;129;0.017864561695056
Чувашская Республика;7;7;Комплексное благоустройство;121;0.016756681900014
Чувашская Республика;8;8;Задолженность но налогам, сборам и взносам в бюджеты государственных внебюджетных фондов;114;0.015787287079352
Чувашская Республика;9;9;Обращение с твердыми коммунальными отходами;104;0.014402437335549
Чувашская Республика;10;10;Банковские переводы Подвопрос: на территории Российской Федерации;93;0.012879102617366
Чукотский автономный округ;1;1;Надзор и контроль за соблюдением трудового законодательства;50;0.111358574610245
Чукотский автономный округ;2;2;Организация работы с налогоплательщиками;44;0.097995545657016
Чукотский автономный округ;3;3;Запросы архивных данных;23;0.051224944320713
Чукотский автономный округ;4;4;Трудовой стаж и трудовые книжки;21;0.046770601336303
Чукотский автономный округ;5;5;Актуализация сведений об объектах налогообложения;18;0.040089086859688
Чукотский автономный округ;6;6;Налог на имущество;16;0.035634743875278
Чукотский автономный округ;7;7;Транспортный налог;12;0.026726057906459
Чукотский автономный округ;8;8;Регистрация по месту жительства и пребывания;11;0.024498886414254
Чукотский автономный округ;9;9;Жалобы на действия (бездействие) судей федеральных судов, мировых судей при рассмотрении дел;9;0.020044543429844
Чукотский автономный округ;10;10;Возврат или зачет излишне уплаченных или излишне взысканных сумм налогов, сборов, взносов, пеней и штрафов;8;0.017817371937639
Ямало-Ненецкий автономный округ;1;1;Налог на имущество;396;0.060365853658537
Ямало-Ненецкий автономный округ;2;2;Учет налогоплательщиков. Получение и отказ от ИНН;377;0.057469512195122
Ямало-Ненецкий автономный округ;3;3;Налог на доходы физических лиц;353;0.053810975609756
Ямало-Ненецкий автономный округ;4;4;Возврат или зачет излишне уплаченных или излишне взысканных сумм налогов, сборов, взносов, пеней и штрафов;293;0.044664634146341
Ямало-Ненецкий автономный округ;5;5;Транспортный налог;274;0.041768292682927
Ямало-Ненецкий автономный округ;6;6;Задолженность но налогам, сборам и взносам в бюджеты государственных внебюджетных фондов;260;0.039634146341463
Ямало-Ненецкий автономный округ;7;7;Оказание услуг в электронной форме. Пользование информационными ресурсами;245;0.037347560975610
Ямало-Ненецкий автономный округ;8;8;Налоговая отчетность;226;0.034451219512195
Ямало-Ненецкий автономный округ;9;9;Актуализация сведений об объектах налогообложения;220;0.033536585365854
Ямало-Ненецкий автономный округ;10;10;Содержание общего имущества (канализация, вентиляция, кровля, ограждающие конструкции, инженерное оборудование, места общего пользования, придомовая территория);182;0.027743902439024
Ярославская область;1;1;Налог на доходы физических лиц;973;0.095308061514350
Ярославская область;2;2;Задолженность но налогам, сборам и взносам в бюджеты государственных внебюджетных фондов;888;0.086982074640024
Ярославская область;3;3;Возврат или зачет излишне уплаченных или излишне взысканных сумм налогов, сборов, взносов, пеней и штрафов;614;0.060143011068665
Ярославская область;4;4;Содержание общего имущества (канализация, вентиляция, кровля, ограждающие конструкции, инженерное оборудование, места общего пользования, придомовая территория);409;0.040062689783524
Ярославская область;5;5;Оплата жилищно-коммунальных услуг (ЖКХ), взносов в Фонд капитального ремонта;370;0.036242531100010
Ярославская область;6;6;Налог на имущество;338;0.033108041923793
Ярославская область;7;7;Учет налогоплательщиков. Получение и отказ от ИНН;275;0.026937016358115
Ярославская область;8;8;Транспортный налог;273;0.026741110784602
Ярославская область;9;9;Комплексное благоустройство;233;0.022822999314330
Ярославская область;10;10;Государственные награды. Награды и почетные знаки субъекта Российской Федерации. Ведомственные награды. Награды органов местного самоуправления Подвопрос: за рубежом;214;0.020961896365952
